gene_symbol	ensembl_id	ensembl_id_clean	gene_name	logFC	logCPM	LR	PValue	FDR
HDLBP	ENSG00000115677.16	ENSG00000115677	HDLBP	3.12170858429019	8.04391104031168	7.26378460691106	0.00703588664142296	0.0316972215360135
PASK	ENSG00000115687.13	ENSG00000115687	PASK	9.63682520904695	5.58850763853385	29.0721166474026	6.97334426458434e-08	2.24041633852291e-06
STK25	ENSG00000115694.14	ENSG00000115694	STK25	4.28587481343283	5.17399117732871	8.7024188270546	0.00317788080413845	0.0172493501421977
STRN	ENSG00000115808.11	ENSG00000115808	STRN	3.45400200589515	6.40561436766765	9.48342901725171	0.00207336077961278	0.0123515595161548
AAK1	ENSG00000115977.18	ENSG00000115977	AAK1	4.08004501492324	7.3878076340683	10.5361552585009	0.00117061686261598	0.00781318696676246
ALMS1	ENSG00000116127.17	ENSG00000116127	ALMS1	3.77166429433716	6.59919949291907	10.8055173856585	0.00101198039041709	0.00689588313525838
KIAA1324	ENSG00000116299.16	ENSG00000116299	KIAA1324	5.92030261652015	6.13080021158635	18.5702428868412	1.63756932468061e-05	0.000221936131531019
SRSF4	ENSG00000116350.16	ENSG00000116350	SRSF4	3.80981044454368	6.36363874149561	10.327304719692	0.00131076479215034	0.00852696189453533
CAPZA1	ENSG00000116489.12	ENSG00000116489	CAPZA1	3.95449064705964	6.14313580406901	13.2778718003639	0.000268557185873228	0.00236514532468498
ASH1L	ENSG00000116539.11	ENSG00000116539	ASH1L	2.77488596171375	8.16406503224061	6.40388392163994	0.0113870984377282	0.0452983941937807
SFPQ	ENSG00000116560.10	ENSG00000116560	SFPQ	7.06352076830148	8.14682260929716	24.4397662523535	7.6669686333705e-07	1.70808858274953e-05
GON4L	ENSG00000116580.18	ENSG00000116580	GON4L	3.58206897397912	6.90646248157657	9.0752856049385	0.00259087108511417	0.0147003331595612
ARHGEF2	ENSG00000116584.17	ENSG00000116584	ARHGEF2	4.52450153742824	6.55664463814358	15.5060779010999	8.22403957482892e-05	0.000851912719439284
SMG7	ENSG00000116698.20	ENSG00000116698	SMG7	3.38122383031709	7.00071756763768	8.99174213891075	0.00271202328627591	0.0152441954075348
PRDM2	ENSG00000116731.22	ENSG00000116731	PRDM2	4.59830134439565	6.80620518874784	13.3328343269289	0.000260799024713102	0.00231988921537949
TROVE2	ENSG00000116747.12	ENSG00000116747	TROVE2	3.01097356874146	6.47676581138401	6.54227930157056	0.0105340299038582	0.0427138917296463
SRSF11	ENSG00000116754.13	ENSG00000116754	SRSF11	4.85797504098233	7.85207491782101	14.5915168007322	0.000133514235749382	0.00128993258657671
MTR	ENSG00000116984.12	ENSG00000116984	MTR	3.78759562693125	6.46351342852913	9.08722959264231	0.00257400488709278	0.0146594126395589
DR1	ENSG00000117505.12	ENSG00000117505	DR1	-5.97169266419649	12.1262198842922	7.5962985088188	0.00584882551232781	0.0274917337906044
VAMP4	ENSG00000117533.14	ENSG00000117533	VAMP4	7.2217627618688	5.39023729979839	23.9220769612813	1.00314753061944e-06	2.14664772012818e-05
SYF2	ENSG00000117614.9	ENSG00000117614	SYF2	3.88461267929164	5.26560483756745	8.124402122688	0.00436733839540208	0.0218322172450479
STMN1	ENSG00000117632.21	ENSG00000117632	STMN1	6.14172116492298	5.39371278898907	19.0607102791176	1.26625109135981e-05	0.000176735157650442
ARID1A	ENSG00000117713.18	ENSG00000117713	ARID1A	3.63580287094977	8.24358676762541	9.40859969218096	0.00215970100620965	0.0127878412734186
OSBPL9	ENSG00000117859.18	ENSG00000117859	OSBPL9	5.12347870884967	7.05551333979146	17.3045005170075	3.18431785310148e-05	0.00039134223690887
KMT2A	ENSG00000118058.20	ENSG00000118058	KMT2A	2.92531162940262	7.99584341480582	6.38971752371073	0.0114783292879655	0.0454199258686
CAMSAP2	ENSG00000118200.14	ENSG00000118200	CAMSAP2	4.14262264786424	6.25132892918967	11.3663248123803	0.000747877136175759	0.00531908534606637
ATF6	ENSG00000118217.5	ENSG00000118217	ATF6	6.66142424672694	5.66583846847959	24.1920971991714	8.71893184840935e-07	1.90760845239413e-05
PHF3	ENSG00000118482.11	ENSG00000118482	PHF3	4.18059938165958	7.80677880842504	9.7622603251099	0.00178130767064427	0.0109458439862385
CTGF	ENSG00000118523.5	ENSG00000118523	CTGF	5.15380787674367	7.47483608109984	13.1886762059866	0.000281645777738736	0.00244510631599162
MYL12B	ENSG00000118680.12	ENSG00000118680	MYL12B	6.15793274228178	6.43445431726113	20.194510192158	6.99534026660171e-06	0.000111173502152279
RPN2	ENSG00000118705.16	ENSG00000118705	RPN2	9.66798349537098	5.61940348456498	33.0334987253049	9.05845971543212e-09	4.96586797208913e-07
SPP1	ENSG00000118785.13	ENSG00000118785	SPP1	9.8787096923762	5.81975277758573	30.9610650281067	2.63256912877499e-08	1.10726765338734e-06
CCND2	ENSG00000118971.7	ENSG00000118971	CCND2	5.04981700231139	6.30724420595078	18.3625451791498	1.82612612110528e-05	0.000244100529996512
PTBP3	ENSG00000119314.15	ENSG00000119314	PTBP3	4.18218972566099	6.43599585706553	13.4768175999985	0.000241529105953849	0.00217420757924138
RAD23B	ENSG00000119318.12	ENSG00000119318	RAD23B	8.79899023758054	6.43792922682603	35.9298775392568	2.04547954571241e-09	1.66331578392181e-07
SET	ENSG00000119335.16	ENSG00000119335	SET	3.68930372578004	7.62162610707345	10.2565498693424	0.00136200159258425	0.00880159704664711
DENND1A	ENSG00000119522.16	ENSG00000119522	DENND1A	-7.44073419160897	12.7540174487122	10.8194352042322	0.00100440124363109	0.0068538093254211
GPR68	ENSG00000119714.10	ENSG00000119714	GPR68	-6.01883595246076	10.2992216797481	7.72355643517846	0.00545049222815265	0.0260971065565817
ATAD2B	ENSG00000119778.14	ENSG00000119778	ATAD2B	3.60893301027845	6.07777943304017	9.69474655622853	0.00184795568765806	0.0112843251565503
ATL2	ENSG00000119787.13	ENSG00000119787	ATL2	4.22027903252841	6.33373294110176	10.9224854119097	0.00095004066859042	0.00654696104809698
OGFRL1	ENSG00000119900.7	ENSG00000119900	OGFRL1	3.26645606719004	6.088780124959	8.86141496862028	0.00291261710971444	0.0161118581386585
WDR11	ENSG00000120008.15	ENSG00000120008	WDR11	7.06349924304936	5.68541925301792	23.4394955350617	1.28904662708058e-06	2.63148890942518e-05
PANK3	ENSG00000120137.6	ENSG00000120137	PANK3	6.12753342976203	6.17100197006552	21.7318524570038	3.13541812532833e-06	5.46346608338461e-05
ELF1	ENSG00000120690.14	ENSG00000120690	ELF1	5.94219569391903	6.17904660271414	22.5312832475374	2.06749100993535e-06	3.90980179747077e-05
EGR1	ENSG00000120738.7	ENSG00000120738	EGR1	5.36487491063959	8.01095312332006	13.7581122075001	0.000207920951868467	0.00191404966823821
SERP1	ENSG00000120742.10	ENSG00000120742	SERP1	8.02175336333505	5.86626200277251	29.304284065246	6.1858781329947e-08	2.06718489115624e-06
CLU	ENSG00000120885.20	ENSG00000120885	CLU	7.10812161238347	6.44043189697428	26.8349128818119	2.21597571620811e-07	5.6732512900655e-06
SORBS3	ENSG00000120896.13	ENSG00000120896	SORBS3	4.96054524501043	5.88555337056399	15.8120868692581	6.9954202498077e-05	0.000750124294479379
LYPLA1	ENSG00000120992.17	ENSG00000120992	LYPLA1	3.37909489293556	5.68774308357153	7.31696227779151	0.00683067734278072	0.0310885025703611
ECHDC2	ENSG00000121310.16	ENSG00000121310	ECHDC2	5.09210286597645	6.33471966904689	17.4985239943466	2.8753082144153e-05	0.000360633130543246
NAA50	ENSG00000121579.12	ENSG00000121579	NAA50	10.4135165209693	6.33262134018641	42.42176238932	7.35668985174937e-11	2.52548498592861e-08
POLR3GL	ENSG00000121851.12	ENSG00000121851	POLR3GL	4.74520932828763	4.88859118245616	8.14622560088773	0.00431508810589702	0.0216597889595386
TNFSF10	ENSG00000121858.10	ENSG00000121858	TNFSF10	6.03115831687197	6.29924898986669	17.4370816406	2.96975621838672e-05	0.00037057392812043
ZNF639	ENSG00000121864.9	ENSG00000121864	ZNF639	4.99336130736834	5.15638549590407	10.2300392295454	0.00138171724648271	0.0088936654955002
RBBP6	ENSG00000122257.18	ENSG00000122257	RBBP6	3.6790826641719	7.59894749275198	7.71165472590046	0.00548654363310726	0.0262439670450297
RPL5	ENSG00000122406.12	ENSG00000122406	RPL5	3.91291368114703	7.48147220968085	11.6214331434786	0.000651961464850729	0.00477615613664671
ZNF644	ENSG00000122482.20	ENSG00000122482	ZNF644	2.81959151593732	6.7851803312843	6.76545019630299	0.00929394751568784	0.0390906637319319
SEPT7	ENSG00000122545.18	ENSG00000122545	SEPT7	3.21815946568332	6.40165763577317	7.45728148937151	0.00631803495271016	0.0293298692048267
DCAF10	ENSG00000122741.15	ENSG00000122741	DCAF10	8.47658372530583	6.40513674695113	33.8770999718889	5.87056370526012e-09	3.42187590068548e-07
BICC1	ENSG00000122870.11	ENSG00000122870	BICC1	3.62684091483098	5.70851395548154	8.33346779942117	0.00389212902708543	0.0199262303495801
CIT	ENSG00000122966.14	ENSG00000122966	CIT	5.03312893372553	5.73583528803464	15.2482362661541	9.42647425595691e-05	0.000956169810702989
BHLHE41	ENSG00000123095.5	ENSG00000123095	BHLHE41	6.06560796721413	5.675152159109	19.0912129907892	1.2461732257585e-05	0.000175724831458836
ITPR2	ENSG00000123104.11	ENSG00000123104	ITPR2	5.01415686094446	7.74998620241837	12.9474545812336	0.000320356780107271	0.00271743942554043
OPTN	ENSG00000123240.16	ENSG00000123240	OPTN	3.54589471167633	6.00835223487344	10.0888178969441	0.00149171769337635	0.00946100708004408
ITIH5	ENSG00000123243.14	ENSG00000123243	ITIH5	-6.11694157312079	11.5579006696786	7.23049878693464	0.00716752904612477	0.0321123730174865
SPATS2	ENSG00000123352.17	ENSG00000123352	SPATS2	9.62869853355413	5.58182932369059	34.9848882902992	3.32274095141381e-09	2.28173806419965e-07
COL10A1	ENSG00000123500.9	ENSG00000123500	COL10A1	9.39677024483902	5.36480848436303	23.806823818667	1.06504216581839e-06	2.23980203751203e-05
MORF4L2	ENSG00000123562.16	ENSG00000123562	MORF4L2	9.91594698918438	5.85452908778569	38.02244829993	6.99353347005858e-10	8.12415471438471e-08
ACSL3	ENSG00000123983.13	ENSG00000123983	ACSL3	3.10541194225263	6.26776983831031	7.46066011171758	0.00630618776141429	0.0293298692048267
NCOA3	ENSG00000124151.18	ENSG00000124151	NCOA3	2.82958638608925	6.93483651471551	6.22771099628425	0.0125766206622942	0.0485566812526193
STAU1	ENSG00000124214.19	ENSG00000124214	STAU1	4.31632105862584	5.80097456449473	12.7553956623557	0.00035498365108434	0.00293553429430592
XPO5	ENSG00000124571.17	ENSG00000124571	XPO5	3.26230456462135	6.21380248569836	6.46946359745146	0.0109743651048541	0.0439605314832372
NQO2	ENSG00000124588.19	ENSG00000124588	NQO2	3.95039310238526	5.66216303069832	9.61897037391467	0.00192577669954257	0.0116718813876624
SOX4	ENSG00000124766.6	ENSG00000124766	SOX4	7.02143738204168	6.50174555094003	27.1895765841593	1.84450429929728e-07	4.83835294423196e-06
RREB1	ENSG00000124782.19	ENSG00000124782	RREB1	4.69226614084078	6.4626828920633	14.7878651187923	0.000120307191870937	0.00119304631938679
SSR1	ENSG00000124783.12	ENSG00000124783	SSR1	3.8031673709399	6.93172972344577	8.41179819314253	0.00372793749015217	0.0193290191439452
NUP153	ENSG00000124789.11	ENSG00000124789	NUP153	7.58845527975576	6.27757303171208	30.3871032101231	3.53873066198244e-08	1.41520220490265e-06
DEK	ENSG00000124795.14	ENSG00000124795	DEK	4.36847541634884	7.52237699434824	11.44258006844	0.00071780053383229	0.00515021883024668
AHNAK	ENSG00000124942.13	ENSG00000124942	AHNAK	3.45148550865467	8.36284333136642	7.42665538497183	0.00642646773776605	0.0296556788186508
CNOT1	ENSG00000125107.17	ENSG00000125107	CNOT1	4.17956619461181	7.07487064190191	11.7691855358189	0.000602193213131351	0.00447881202266442
TM9SF2	ENSG00000125304.8	ENSG00000125304	TM9SF2	2.6284026233177	6.02339659941956	6.38482114347441	0.0115100358989885	0.0455084806735533
FAM193A	ENSG00000125386.15	ENSG00000125386	FAM193A	7.70340145625006	5.64947944786757	23.3233296454663	1.36929027890662e-06	2.73801937327271e-05
PPDPF	ENSG00000125534.9	ENSG00000125534	PPDPF	5.03049109785469	5.85952545364045	13.6995721913819	0.000214503343987016	0.00195985358672781
RPL23	ENSG00000125691.12	ENSG00000125691	RPL23	2.91161049930655	7.61216936749572	6.87935359101571	0.00871970939987774	0.0371234399319402
TMX4	ENSG00000125827.8	ENSG00000125827	TMX4	5.64407160847216	5.68234122851246	18.229744228853	1.95797101943809e-05	0.000258187583887526
HNRNPR	ENSG00000125944.18	ENSG00000125944	HNRNPR	10.4445154534135	6.3623678988939	38.287608772363	6.10490722386228e-10	7.26483959639611e-08
EIF2S2	ENSG00000125977.6	ENSG00000125977	EIF2S2	5.71846605403408	5.73095290338285	19.6038966224082	9.52746893844067e-06	0.000141721100459305
CEP250	ENSG00000126001.15	ENSG00000126001	CEP250	3.54982019684116	5.78262503961541	8.51492990641573	0.0035224449143515	0.0186197277758623
THRA	ENSG00000126351.12	ENSG00000126351	THRA	3.96669127004534	5.73766560530058	8.89391131603332	0.00286123152983757	0.0159178433683894
NSRP1	ENSG00000126653.16	ENSG00000126653	NSRP1	5.96257870409489	6.95546861488432	20.3569834495814	6.42581485507149e-06	0.000103130100914124
IFI6	ENSG00000126709.14	ENSG00000126709	IFI6	8.17602957247498	7.92407943973277	29.3614627329659	6.00601998530881e-08	2.04918681876375e-06
WDR60	ENSG00000126870.15	ENSG00000126870	WDR60	4.17470617327842	6.34174362723009	12.2909471760282	0.000455160681677569	0.00355886052228342
NUP214	ENSG00000126883.16	ENSG00000126883	NUP214	3.76372088622914	6.91090062050727	11.0993901008957	0.00086356114551434	0.00599333546083139
CANX	ENSG00000127022.14	ENSG00000127022	CANX	3.55909419015708	7.89832548298401	8.58990758609653	0.00338031160394237	0.0180839257846873
HIVEP3	ENSG00000127124.14	ENSG00000127124	HIVEP3	3.8046849278924	6.61600602136502	8.49274328808401	0.00356565766517404	0.0187485781527633
RAP1B	ENSG00000127314.17	ENSG00000127314	RAP1B	3.92683464027646	6.78358635667621	11.5061918912193	0.000693647380685013	0.00501378603016619
DYRK2	ENSG00000127334.10	ENSG00000127334	DYRK2	3.75559431764877	6.0118286995607	9.60924972893798	0.0019359972352887	0.0117192686240367
UBR4	ENSG00000127481.14	ENSG00000127481	UBR4	5.44131687933791	7.25209592841813	17.7140933378848	2.56717559477225e-05	0.000328746711991964
HP1BP3	ENSG00000127483.17	ENSG00000127483	HP1BP3	3.07811996255559	6.52082853368359	7.20091553750557	0.00728663977276347	0.0324968148549479
WFIKKN1	ENSG00000127578.6	ENSG00000127578	WFIKKN1	9.36567663768823	5.33381820886121	30.581840533186	3.20075586393608e-08	1.31230990421379e-06
SMARCA4	ENSG00000127616.17	ENSG00000127616	SMARCA4	4.21997283284685	6.47150266563071	12.0259245126569	0.000524656685126497	0.00401222565318523
KDM4B	ENSG00000127663.14	ENSG00000127663	KDM4B	4.4041150327488	5.94795777786126	16.7576670557474	4.24703024782864e-05	0.000504166924067055
AKAP9	ENSG00000127914.16	ENSG00000127914	AKAP9	3.56377868362669	8.39692487015117	7.65533153785432	0.00566047880978062	0.0268272447959152
ZFP36	ENSG00000128016.5	ENSG00000128016	ZFP36	3.60356649528288	6.05488104328758	8.8450414692239	0.00293886220755311	0.016201930746499
SRD5A3	ENSG00000128039.10	ENSG00000128039	SRD5A3	8.95145927583786	6.0000618526435	34.6124936554061	4.02315858004593e-09	2.58276193579528e-07
YWHAH	ENSG00000128245.14	ENSG00000128245	YWHAH	2.96019044178726	5.73363134472094	6.48844550785601	0.0108577881618725	0.0436353931054268
ATF4	ENSG00000128272.14	ENSG00000128272	ATF4	5.07794316198034	6.79784584437785	15.6618554227573	7.57363182863696e-05	0.000791258023381579
PODXL	ENSG00000128567.16	ENSG00000128567	PODXL	6.1558352891678	6.46849226329811	22.3202262896477	2.30763189161145e-06	4.26913275784603e-05
MKLN1	ENSG00000128585.17	ENSG00000128585	MKLN1	3.33850515233816	5.86321869054327	6.89012171547436	0.0086673366522986	0.0369326947830261
CALU	ENSG00000128595.16	ENSG00000128595	CALU	3.93525812485815	6.71598666697782	9.84772692230454	0.00170041739335283	0.0105283457641732
MYO1B	ENSG00000128641.18	ENSG00000128641	MYO1B	5.01196795503591	5.54589354291793	13.4960221258419	0.000239069710326167	0.0021560464263981
ARPP19	ENSG00000128989.10	ENSG00000128989	ARPP19	4.18633359375321	8.05395227257579	8.65532536752428	0.00326106841110597	0.0176198812600067
PHF20L1	ENSG00000129292.20	ENSG00000129292	PHF20L1	4.42573489551146	6.73770922335821	12.8354981141714	0.000340104907713265	0.00285115437239351
REEP5	ENSG00000129625.12	ENSG00000129625	REEP5	9.07224357562195	6.90163970037435	35.4553067104182	2.60970409748902e-09	2.00438065467156e-07
ECSIT	ENSG00000130159.13	ENSG00000130159	ECSIT	-4.84672250056555	8.38357558867234	6.39043398324045	0.0114736973641247	0.0454199258686
RPL36	ENSG00000130255.12	ENSG00000130255	RPL36	5.14099893440964	5.85378759395719	17.4241722940939	2.98999321753498e-05	0.000372147370111051
PLVAP	ENSG00000130300.8	ENSG00000130300	PLVAP	3.54427174891862	6.67295405354639	7.654697224894	0.00566246937034281	0.0268272447959152
RSPH3	ENSG00000130363.11	ENSG00000130363	RSPH3	4.09617151035247	4.76155066287306	6.48704159418023	0.0108663665962479	0.0436353931054268
MLLT4	ENSG00000130396.20	ENSG00000130396	MLLT4	4.56522397024543	7.25574861175352	12.5631375364373	0.000393430648889472	0.0031675711814055
PXDN	ENSG00000130508.10	ENSG00000130508	PXDN	6.3526276911516	6.08766129989846	23.7617502796959	1.09027722670485e-06	2.28303115411716e-05
COL5A1	ENSG00000130635.15	ENSG00000130635	COL5A1	7.24001048515454	6.90099559972143	27.9505330552128	1.24456668274454e-07	3.50983051678691e-06
ATXN10	ENSG00000130638.15	ENSG00000130638	ATXN10	3.73258499648614	5.91663472963336	9.5487555886919	0.00200085019224568	0.0120520346765021
PRRC2B	ENSG00000130723.17	ENSG00000130723	PRRC2B	4.71775100013456	7.12827957334562	14.4395899988207	0.000144727590930143	0.00138185110792205
EIF2S3	ENSG00000130741.10	ENSG00000130741	EIF2S3	6.71342193557729	5.87495740019856	24.0244710925427	9.51190684623366e-07	2.05347758861832e-05
DNMT1	ENSG00000130816.14	ENSG00000130816	DNMT1	7.31842810212851	6.2337342483541	29.9734413374858	4.38004594381676e-08	1.65660807440945e-06
PLXNA3	ENSG00000130827.6	ENSG00000130827	PLXNA3	10.3352343525571	6.25685327772933	43.1531111312687	5.06193421913928e-11	2.48891640677188e-08
UBA1	ENSG00000130985.16	ENSG00000130985	UBA1	4.27389097664791	7.18082231425843	10.9924218155977	0.000914851870004096	0.00632232616678468
LATS1	ENSG00000131023.12	ENSG00000131023	LATS1	5.51728904571556	6.52294816286266	18.8955883427276	1.38071603821437e-05	0.00018976094508304
SH3BGRL	ENSG00000131171.12	ENSG00000131171	SH3BGRL	5.73590868650331	5.41999177617211	15.724675513209	7.32621854676517e-05	0.000771836778416911
PSME3	ENSG00000131467.10	ENSG00000131467	PSME3	3.28029675877353	6.29138678945914	7.44638993836048	0.00635638123845813	0.0294518367164646
RPL27	ENSG00000131469.12	ENSG00000131469	RPL27	3.24084699744371	6.66002154806867	8.07496251504707	0.00448810357011928	0.0222847086134266
NDFIP1	ENSG00000131507.10	ENSG00000131507	NDFIP1	6.41289908979301	7.87611045540094	23.1861958359599	1.47049107800485e-06	2.91647397137628e-05
TOP2A	ENSG00000131747.14	ENSG00000131747	TOP2A	3.81070118923096	5.69333272015394	9.72228211674363	0.00182047328217473	0.0111444029406907
ZNF304	ENSG00000131845.14	ENSG00000131845	ZNF304	-5.26792107895682	8.87940058189203	6.39918326323562	0.011417287632178	0.0453424970810024
SPATA6	ENSG00000132122.11	ENSG00000132122	SPATA6	3.45640833351332	5.6528311783888	7.52825403021082	0.00607387438593946	0.0284399550182329
LRRC41	ENSG00000132128.16	ENSG00000132128	LRRC41	3.39537872284606	6.18049253492078	9.8040063905637	0.00174132093468155	0.0107407140838322
ENOSF1	ENSG00000132199.18	ENSG00000132199	ENOSF1	4.05266305384018	5.92173581606468	10.729925261032	0.00105416704215848	0.0071501527914385
TIMM10B	ENSG00000132286.11	ENSG00000132286	TIMM10B	3.1903611427661	6.46821724010873	7.19185225081144	0.00732353449213333	0.0325455072143492
EFR3A	ENSG00000132294.14	ENSG00000132294	EFR3A	4.30358657313749	6.17277746050492	10.9019691177481	0.000960620884733312	0.0066102773369221
SERPINF1	ENSG00000132386.10	ENSG00000132386	SERPINF1	9.67669839497323	5.62713074779232	35.536859882999	2.50269615562874e-09	1.96946041021171e-07
PNISR	ENSG00000132424.14	ENSG00000132424	PNISR	3.31520542144482	8.04857276078437	6.71776902176563	0.00954569625227148	0.0399055330669138
JCHAIN	ENSG00000132465.10	ENSG00000132465	JCHAIN	4.38551725887225	7.08115235298522	9.52873596120124	0.00202279391698232	0.0121392515632924
ANKRD17	ENSG00000132466.17	ENSG00000132466	ANKRD17	6.10047267477795	8.16540054249118	19.1694726434852	1.19611029447319e-05	0.000170017604373255
WBP2	ENSG00000132471.11	ENSG00000132471	WBP2	7.84050016814312	5.9355409184159	29.3259450134724	6.11711624907586e-08	2.05830415029249e-06
VPS13B	ENSG00000132549.18	ENSG00000132549	VPS13B	3.03200843502153	7.29896956745687	6.60808038763048	0.0101517037111647	0.0416569910906413
TERF2	ENSG00000132604.10	ENSG00000132604	TERF2	-7.34657273864028	11.9995132512904	10.2037781491204	0.0014015322058848	0.00898889128688656
KIAA0907	ENSG00000132680.10	ENSG00000132680	KIAA0907	4.20847747338735	6.50441826532427	12.7679584764785	0.000352607461991689	0.00292457909068254
DCAF8	ENSG00000132716.18	ENSG00000132716	DCAF8	5.68819470307927	5.87205572471378	19.1131259799711	1.23194701099176e-05	0.000174222303380545
NASP	ENSG00000132780.16	ENSG00000132780	NASP	5.73336723103474	6.37347963860152	21.0229749695063	4.53808767232369e-06	7.58264717577647e-05
DCTN4	ENSG00000132912.12	ENSG00000132912	DCTN4	4.14514515788944	6.03499810522926	10.605772139085	0.00112735169458686	0.00756083990176065
TCEAL4	ENSG00000133142.17	ENSG00000133142	TCEAL4	4.57931436091913	7.17383488852706	10.5692400771158	0.00114984985527159	0.00769563435373126
RTN3	ENSG00000133318.13	ENSG00000133318	RTN3	4.69692822580484	6.0563047234834	16.2254744307078	5.62328465089721e-05	0.000636566260132888
FAM83F	ENSG00000133477.16	ENSG00000133477	FAM83F	3.45326851239389	5.50008416697658	7.08876556213333	0.00775686587670798	0.0339728443558871
ZNF767P	ENSG00000133624.13	ENSG00000133624	ZNF767P	9.30445697589038	5.27716387794751	30.2997438172561	3.70174792561413e-08	1.46836001049361e-06
IPO8	ENSG00000133704.9	ENSG00000133704	IPO8	3.30459373932483	5.36845754274326	7.10317765020309	0.00769474155743558	0.0337691380406751
MEIS2	ENSG00000134138.19	ENSG00000134138	MEIS2	-5.3706105396902	10.9211142556536	7.29765790005991	0.00690445538414315	0.0312274653964062
VAV3	ENSG00000134215.15	ENSG00000134215	VAV3	4.31580451386452	6.31215398584759	11.4901389040019	0.000699664077848901	0.00504979443169347
SORT1	ENSG00000134243.11	ENSG00000134243	SORT1	8.07037269530687	6.01055233388837	25.6798586768819	4.03011341096862e-07	9.27496383590373e-06
PTGFRN	ENSG00000134247.9	ENSG00000134247	PTGFRN	9.54585516135964	5.5036468669023	33.9248847514719	5.72813502289664e-09	3.4082403386235e-07
NOTCH2	ENSG00000134250.18	ENSG00000134250	NOTCH2	3.30875347101301	7.50054077711281	7.52362299376621	0.00608950842800642	0.0284858213041643
VTCN1	ENSG00000134258.16	ENSG00000134258	VTCN1	9.62755168133383	5.58120588628321	31.0248416267	2.54746996756936e-08	1.08079182363225e-06
SLC38A2	ENSG00000134294.13	ENSG00000134294	SLC38A2	5.90246552713489	6.37843184672684	21.9754386076516	2.76162052101886e-06	4.91749873067556e-05
YWHAQ	ENSG00000134308.13	ENSG00000134308	YWHAQ	8.16858742914338	5.8606764992323	28.9139259981411	7.56669428791705e-08	2.38180009230628e-06
KIDINS220	ENSG00000134313.14	ENSG00000134313	KIDINS220	2.94181093524397	6.34928743194148	6.69322472610608	0.00967799895981809	0.0403177335668771
LDHA	ENSG00000134333.13	ENSG00000134333	LDHA	7.81128385092412	7.41052728470873	29.5129245683405	5.5545063375754e-08	1.97813404533068e-06
IL6ST	ENSG00000134352.19	ENSG00000134352	IL6ST	10.2492385851944	7.90072102001657	38.794319817053	4.70896139625911e-10	6.37922208024381e-08
PRPF38A	ENSG00000134748.12	ENSG00000134748	PRPF38A	4.48737265879087	5.89681087384473	13.9711620007386	0.000185636221820054	0.00172517928811436
ELP2	ENSG00000134759.13	ENSG00000134759	ELP2	4.4774713648412	6.16598250472233	11.5218297166985	0.000687836542836244	0.00497916096809797
TMEM165	ENSG00000134851.12	ENSG00000134851	TMEM165	7.10847104660797	5.85414986328884	26.6428817308342	2.44750835125378e-07	6.09310548090684e-06
ARGLU1	ENSG00000134884.13	ENSG00000134884	ARGLU1	3.59669861291172	5.47817585227382	8.80370176830935	0.00300619976090128	0.0165171718845015
ARHGAP32	ENSG00000134909.18	ENSG00000134909	ARHGAP32	4.91631387165336	7.05807183698782	14.6493231848057	0.000129481131206688	0.00125844310589129
TMEM2	ENSG00000135048.13	ENSG00000135048	TMEM2	3.21027352537641	5.8828532912882	7.70393367098648	0.00551006138266519	0.0263306459216684
GOLM1	ENSG00000135052.16	ENSG00000135052	GOLM1	3.96586597745429	6.15929472981734	9.87751933863355	0.00167310353032831	0.0104120817914182
TAOK3	ENSG00000135090.13	ENSG00000135090	TAOK3	4.96942599566604	6.02660447748971	18.6314939114189	1.58579093907207e-05	0.000216718613265767
CD36	ENSG00000135218.17	ENSG00000135218	CD36	3.78852112545057	6.11100775903424	9.68385971303872	0.00185893717039809	0.0113308720664462
PHF21A	ENSG00000135365.15	ENSG00000135365	PHF21A	7.24191540433097	7.09561270905814	31.6603637105728	1.83632017380924e-08	8.69845255147117e-07
EHF	ENSG00000135373.12	ENSG00000135373	EHF	4.80733344311811	5.86145506070612	15.1545082353748	9.90614983056979e-05	0.0010006647002764
CAPRIN1	ENSG00000135387.20	ENSG00000135387	CAPRIN1	4.62016293678386	7.72274873300344	11.3452073014494	0.000756429255002946	0.00536427083598746
AHI1	ENSG00000135541.20	ENSG00000135541	AHI1	3.07405244443182	6.37692548821837	6.29828382329887	0.0120854919705308	0.0471343847515744
MDM2	ENSG00000135679.22	ENSG00000135679	MDM2	4.26481762551656	6.51451276142028	12.7460118651292	0.000356769077385734	0.00294530681652283
GLUL	ENSG00000135821.17	ENSG00000135821	GLUL	3.60541595942381	7.62482667378456	11.2045096742528	0.00081598784740978	0.00570373167265375
LAMC1	ENSG00000135862.5	ENSG00000135862	LAMC1	4.34246931367504	6.62997515020464	11.9712802537088	0.000540268087383767	0.00409948366772224
PLXNC1	ENSG00000136040.8	ENSG00000136040	PLXNC1	3.03590784267812	5.83343674119422	8.18629928219416	0.00422079375997508	0.0212520668265412
FLNB	ENSG00000136068.14	ENSG00000136068	FLNB	3.48367763947431	7.23182754832991	8.217366622155	0.00414913671323262	0.0210432827690873
LRCH1	ENSG00000136141.14	ENSG00000136141	LRCH1	3.56350956164884	5.45338015390196	8.46247813196758	0.00362547564860362	0.0190085072621432
RPL13AP25	ENSG00000136149.6	ENSG00000136149	RPL13AP25	9.31431517520916	5.28625318045242	28.438111911145	9.67419807420948e-08	2.86431164006664e-06
